node,Approx_local_CC
204,0.0
205,0.0
206,0.007300275482093663
207,0.01385595081247255
208,0.10611389720978763
209,0.09653901252817239
210,0.01941509195030322
211,0.11677183172916422
212,0.020490572089409298
213,0.5454545454545455
214,0.0
215,0.0
216,0.03571428571428571
217,0.007448433919022154
218,0.0039052122628978267
219,0.014354066985645933
220,0.029166666666666664
221,0.05438311688311688
222,0.12100313479623824
223,0.026527034655869017
224,0.1607773419079152
225,0.17548068962003388
226,0.02165029935829404
227,0.0
228,0.0
229,0.07047545708259996
230,0.1751590217691913
231,0.0
232,0.0183982683982684
233,0.3393939393939394
234,0.0
235,0.0
236,0.012241761082636452
237,0.0
238,0.028927238889037303
239,0.0013126825327782266
240,0.07574437757364587
241,0.0241462597231828
242,0.056844962240219156
243,0.075
244,0.016488413547237075
245,0.011403657504574935
246,0.0
247,0.011276223776223778
248,0.42777777777777776
249,0.09117969879053621
250,0.0
251,0.0
252,0.04365530303030303
253,0.01898530762167126
254,0.0
255,0.02359438820151475
256,0.025513675083773012
257,0.0
258,0.025635099363912922
259,0.033823039705392646
260,0.0
261,0.09480183361119511
262,0.0
263,0.0051531575921819825
264,0.0
265,0.3694444444444444
266,0.1824643305412536
267,0.0
268,0.019591361696624857
269,0.01655097775787431
270,0.032729391820300914
271,0.07342123437342875
272,0.046969696969696974
273,0.0
274,0.0339787349967149
275,0.08159134772038
276,0.021381717265158525
277,0.04254315185489275
278,0.06734442363287205
279,0.03334922653104471
280,0.332152335293773
281,0.007265198569546396
282,0.0867035742035742
283,0.005195739532056424
284,0.04508153358883529
285,0.015476190476190477
286,0.01497245057995391
287,0.02338915470494418
288,0.017909650769455145
289,0.02384043759468616
290,0.042797398679751616
291,0.0
292,0.032042528012922754
293,0.03217717242107486
294,0.11038961038961038
295,0.05863400236844958
296,0.0
297,0.07342657342657342
298,0.016483516483516484
299,0.0
300,0.006307977736549166
301,0.04988822652757078
302,0.6363636363636364
303,0.4517446253891003
304,0.039090909090909086
305,0.01092017800753534
306,0.007542723749119099
307,0.05358851674641149
308,0.0
309,0.0
310,0.0
311,0.026062529703306404
312,0.06084651109778952
313,0.5502097902097902
314,0.050338387103092984
315,0.0
316,0.0
317,0.024891774891774892
318,0.01825951825951826
319,0.011201188939525656
320,0.3322455322455323
321,0.0
322,0.2337726376187915
323,0.0
324,0.15030208919001425
325,0.021173359069286666
326,0.03277575931207216
327,0.041245791245791245
328,0.07881445076981262
329,0.015340909090909093
330,0.015798226164079825
331,0.1297730047730048
332,0.0
333,0.00872359963269054
334,0.0
335,0.0
336,0.0
337,0.0
338,0.00043947456554906415
339,0.11965783813609898
340,0.15185950413223143
341,0.0
342,0.0
343,0.060705943090002344
344,0.0
345,0.04081437153844201
346,0.12718214756258234
347,0.004726754726754727
348,0.01772282997530522
349,0.0
350,0.0
351,0.02382907667460513
352,0.020165945165945165
353,0.0
354,0.031044137022397892
355,0.08046398046398047
356,0.0
357,0.0
358,0.05360300618921309
359,0.0130354020979021
360,0.0
361,0.0
362,0.009324009324009324
363,0.048572505925447096
364,0.0
365,0.12108856712882574
366,0.0
367,0.014432046826413025
368,0.016303912137245472
369,0.0
370,0.0235805019895929
371,0.022727272727272728
372,0.023587435120754733
373,0.004189423238115755
374,0.1233107472237907
375,0.014492753623188406
376,0.0
377,0.0
378,0.025908071910096205
379,0.07362393147505242
380,0.022233056394090775
381,0.015530303030303031
382,0.22159090909090912
383,0.0075207611505252155
384,0.0
385,0.12457992178907487
386,0.0
387,0.02089646464646465
388,0.042571837092385045
389,0.0
390,0.009778869778869778
391,0.0
392,0.16399313824788075
393,0.050200757097308826
394,0.010675693815228699
395,0.003997680921258297
396,0.0
397,0.06040764790764791
398,0.18359651101586585
399,0.007579014572993266
400,0.0
401,0.08992454913507546
402,0.039735897062595754
403,0.05757575757575757
404,0.07672176308539945
405,0.02366481313849735
406,0.0
407,0.01090909090909091
408,0.0
409,0.04556190676019942
410,0.07468159859464207
411,0.0
412,0.016282959464777647
413,0.0247491526561294
414,0.10059180918091812
415,0.0214987714987715
416,0.08019935526191391
417,0.07915108798773864
418,0.0038461538461538464
419,0.0
420,0.0
421,0.0
422,0.37849623143740796
423,0.014999772822606096
424,0.008764111705288177
425,0.006926406926406926
426,0.23196248196248195
427,0.27255933721450964
428,0.08236452746942258
429,0.03078243167661945
430,0.0
431,0.0
432,0.0
433,0.0
434,0.11568700281672702
435,0.06130268199233715
436,0.0
437,0.02415986790986791
438,0.0
439,0.005962854349951124
440,0.038765707596876434
441,0.0
442,0.0
443,0.1746632996632997
444,0.035951414456087356
445,0.006790850222857624
446,0.00816903979554582
447,0.0012371298587277517
448,0.13749444999445
449,0.020283824157063594
450,0.015909836477276652
451,0.014714702967715017
452,0.014879114318652359
453,0.07859848484848485
454,0.1327203895138678
455,0.006219941348973607
456,0.0
457,0.0
458,0.008689839572192513
459,0.10010635582006876
460,0.0
461,0.027756472917763238
462,0.051850846493703626
463,0.005246798788587216
464,0.02858209498834499
465,0.0
466,0.011837121212121212
467,0.016573199527744983
468,0.0
469,0.0
470,0.09655430353959762
471,0.0615079365079365
472,0.01112575486583598
473,0.17887651069469254
474,0.0049203189155342265
475,0.0
476,0.0
477,0.0
478,0.024743401759530794
479,0.0
480,0.049873737373737376
481,0.017460906527402693
482,0.03559491978609625
483,0.012573475940613569
484,0.05620981582520042
485,0.022058823529411766
486,0.008311989108676716
487,0.0
488,0.07129933681221146
489,0.0
490,0.020496746440142665
491,0.020185110028860025
492,0.056336088154269964
493,0.0
494,0.03068181818181818
495,0.021376698991409745
496,0.0
497,0.004249815225424981
498,0.043455840455840465
499,0.24781322478690904
500,0.0
501,0.0770253031282443
502,0.0
503,0.0
504,0.0
505,0.0
506,0.014138713336574299
507,0.0703862394436165
508,0.0
509,0.0
510,0.06667767995892997
511,0.04186393873209802
512,0.0
513,0.03163663837999001
514,0.0
515,0.07639950088225948
516,0.03165584415584415
517,0.06961605843719665
518,0.009989002932551321
519,0.05816716112170657
520,0.0
521,0.0
522,0.06066211800884105
523,0.0
524,0.007870916961826053
525,0.37906511239359236
526,0.0
527,0.011666666666666667
528,0.0
529,0.01768490053514208
530,0.004936461388074291
531,0.022098648872104252
532,0.051228948238915016
533,0.0
534,0.009419992521583176
535,0.08440523043264102
536,0.0
537,0.09200451282218199
538,0.05373563218390805
539,0.03099573963738868
540,0.11125869080414535
541,0.0
542,0.0
543,0.010381959534501906
544,0.0
545,0.02890607376494473
546,0.023234073124595488
547,0.047567567567567574
548,0.06412827368709721
549,0.004203323558162268
550,0.015077743729429124
551,0.0
552,0.11809163059163058
553,0.0813397129186603
554,0.03665109593963349
555,0.0
556,0.0452020202020202
557,0.16900230003228695
558,0.028093434343434344
559,0.0
560,0.3180594058719058
561,0.0
562,0.0
563,0.0102549889135255
564,0.0
565,0.24130536130536134
566,0.0037333368952528517
567,0.08217592592592592
568,0.016024165707710012
569,0.06331914940405506
570,0.01643909450233561
571,0.10301476301476303
572,0.014892514892514893
573,0.00625
574,0.01983471074380165
575,0.02775988437074827
576,0.04613290377099354
577,0.01023976023976024
578,0.0
579,0.016089728573998704
580,0.0
581,0.0
582,0.05201652584071398
583,0.0
584,0.0
585,0.049174861194728754
586,0.0
587,0.0
588,0.06111888111888113
589,0.04140781860624362
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.05087517100504114
597,0.010056013115266016
598,0.13627315767151635
599,0.0016225181481659536
600,0.0
601,0.02514007536798561
602,0.0
603,0.2299736495388669
604,0.03235930735930736
605,0.0058641133978465316
606,0.06258234519104085
607,0.062293123543123545
608,0.05060717468805704
609,0.02251082251082251
610,0.053954802259887004
611,0.0
612,0.0
613,0.0386762360446571
614,0.9328171828171827
615,0.008851674641148326
616,0.01779962501802798
617,0.0007229057861969255
618,0.0
619,0.010915646853146855
620,0.0541083793634814
621,0.0
622,0.033374556062912224
623,0.0
624,0.002070365720086555
625,0.02461217289486775
626,0.03145869859762802
627,0.0033695363697609374
628,0.04794973544973545
629,0.011363636363636362
630,0.033457704325134764
631,0.04415599810336652
632,0.08469115048062416
633,0.00716403162055336
634,0.0
635,0.008741258741258742
636,0.0
637,0.05321452740807579
638,0.0
639,0.0
640,0.0
641,0.03666042518501535
642,0.009089395453031815
643,0.0
644,0.015517910254752361
645,0.025757575757575757
646,0.5957792207792209
647,0.02726588785271009
648,0.0
649,0.009234652545889233
650,0.0
651,0.0
652,0.031812661793817566
653,0.0
654,0.013333944281524927
655,0.039466323150533666
656,0.017094017094017092
657,0.12454313964949383
658,0.032750582750582756
659,0.07664209664209666
660,0.20131964809384167
661,0.0
662,0.04952623134441316
663,0.050006660514902275
664,0.038565917134256236
665,0.029859633120502688
666,0.0455526769039698
667,0.2926384797679264
668,0.010485726720246847
669,0.020635907640011608
670,0.0
671,4.203083466241361
672,0.13549783549783548
673,0.07407407407407407
674,0.0
675,0.0034668721109399076
676,0.0
677,0.0909090909090909
678,0.031214580273306296
679,0.0
680,0.006801801801801802
681,0.0
682,0.0
683,0.0
684,0.0028698752228163995
685,0.12231099278610588
686,0.0019058509624547363
687,0.0
688,0.005606060606060607
689,0.0
690,0.05767265899349892
691,0.10858704126010213
692,0.04893695014662757
693,0.005847953216374269
694,0.982867132867133
695,0.1573367808661926
696,0.0037122375832053254
697,0.03380813982079805
698,0.034665006439199994
699,0.004032258064516129
700,0.033643873828767615
701,0.004507257448433919
702,0.11953026403303034
703,0.04034873372852467
704,0.076208088747089
705,0.0
706,0.10202166751851884
707,0.0033547665641599105
708,0.16515984896006045
709,0.022113997113997114
710,0.5243506493506493
711,0.01603896103896104
712,0.0
713,0.0
714,0.03722569607401066
715,0.04922613229064842
716,0.10747182542054337
717,0.0
718,0.024318943200852747
719,0.027465820510876766
720,0.0
721,0.05888379039441195
722,0.0
723,0.008676508676508678
724,0.022386022386022386
725,0.0
726,0.0966019847598795
727,0.00984848484848485
728,0.0
729,0.025384466857480352
730,0.0
731,0.07574315638996057
732,0.015151515151515154
733,0.08413424182654951
734,0.0
735,0.003875841139992083
736,0.002406895430151244
737,0.0
738,0.11044243937502364
739,0.020926139800912937
740,0.0541801898245854
741,0.050377579576357155
742,0.042606071436096585
743,0.0
744,0.0
745,0.0038621509209744507
746,0.11056998556998557
747,0.040606060606060604
748,0.0
749,0.04441558441558441
750,0.007747933884297521
751,0.03546831955922865
752,0.0
753,0.08701298701298701
754,0.0
755,0.21277056277056272
756,0.36472464640667407
757,0.0018462386332322954
758,0.0
759,0.0
760,0.06633337883337884
761,0.008921381648654376
762,0.021665951972555754
763,0.0
764,0.0
765,0.29781684118068547
766,0.006972265023112482
767,0.020021940718662028
768,0.0
769,0.05086451576678104
770,0.0
771,0.0
772,0.008986020180545827
773,0.026885116432154767
774,0.0
775,0.01041958041958042
776,0.1634199134199134
777,0.00389761753398117
778,0.07666000357952252
779,0.013636363636363636
780,0.03155563572230239
781,0.030519480519480523
782,0.009557565736792601
783,0.04242424242424243
784,0.10687992681898606
785,0.052536842242724605
786,0.09456737963682407
787,0.0
788,0.14522001807716092
789,0.0
790,0.0021732476277930824
791,0.030745967741935484
792,0.19480519480519481
793,0.09605059605059604
794,0.3155618686868687
795,0.030068132149813347
796,0.06755532293284709
797,0.20748885711882936
798,0.0035280618551335598
799,0.2120694120694121
800,0.05490805490805492
801,0.0
802,0.0
803,0.0
804,0.005550153945875871
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.023892591326801854
811,0.03692943586811511
812,0.006106519742883379
813,0.0
814,0.04733727810650888
815,0.0
816,0.026476289197528136
817,0.0
818,0.0
819,0.06066334642723533
820,0.01517080518777351
821,0.05893416927899687
822,0.09628843378843378
823,0.02508266926871578
824,0.0
825,0.00640495867768595
826,0.0
827,0.09131544191475698
828,0.023413964203437887
829,0.0
830,0.016379566455631368
831,0.005436424041075204
832,0.11944321696696186
833,0.04184508124725515
834,0.018452002542911634
835,0.0
836,0.018976798490993516
837,0.0029061102831594637
838,0.0
839,0.07738095238095237
840,0.0
841,0.0053919294990723565
842,0.019888905154605632
843,0.007881231671554252
844,1.2829004329004328
845,0.016791044776119403
846,0.011748029982702286
847,0.0
848,0.00856746599856836
849,0.02054116482428642
850,0.02619009067357513
851,0.043829708773911236
852,0.0
853,0.0
854,0.04154419857311184
855,0.012197096140653818
856,0.00022582803613248578
857,0.008913127042091101
858,0.0
859,0.0
860,0.06504101958647414
861,0.0
862,0.011293706293706294
863,0.0
864,0.013495343040797586
865,0.029128667031892833
866,0.0
867,0.007327503363444166
868,0.04427352007114283
869,0.0
870,0.0
871,0.017633228840125394
872,0.0371900826446281
873,0.2909090909090909
874,0.004831932773109244
875,0.07062072717810425
876,0.00949050949050949
877,0.03663564099866481
878,0.0
879,0.0
880,0.0
881,0.04212121212121212
882,0.032142128354249566
883,0.010019550342130987
884,0.1232925849403122
885,0.027478618942033576
886,0.03079492527482868
887,0.028545697572650512
888,0.0
889,0.16205322455322455
890,0.0
891,0.06859577204404792
892,0.026547526547526547
893,0.41287878787878785
894,0.17552025919482822
895,0.0
896,0.0
897,0.02363828154967396
898,0.019821697215314238
899,0.14282106782106782
900,0.0
901,0.012283387569933153
902,0.15645256774289032
903,0.0
904,0.0
905,0.0
906,0.06249629699305023
907,0.5798898071625345
908,0.0
909,0.028517725333059685
910,0.0
911,0.08011699838622917
912,0.12156590415296885
913,0.061507936507936505
914,0.08143939393939395
915,0.03354449472096531
916,0.0798463390105235
917,0.01253342350108005
918,0.03176772348835254
919,0.07438373482699934
920,0.017327907405046257
921,0.11452380952380954
922,0.011949855699855702
923,0.010928542178542179
924,0.006308991554893195
925,0.10206460206460206
926,0.06898093609929892
927,0.0
928,0.038088961303247015
929,0.49354444503480155
930,0.0
931,0.0
932,0.1389115395525652
933,0.02393171915230739
934,0.13723003094084596
935,0.0
936,0.008928571428571428
937,0.026707348324684476
938,0.13080808080808082
939,0.04210071718312654
940,0.0
941,0.0
942,0.013146853146853146
943,0.0
944,0.0
945,0.07497515044057598
946,0.0
947,0.12639393127198006
948,0.003467757466471017
949,0.035178901558211906
950,0.10454545454545454
951,0.0
952,0.0
953,0.0
954,0.006020886615515772
955,0.0
956,0.0
957,0.007318661028989723
958,0.006280921459492888
959,0.1086133069828722
960,0.011445981554677208
961,0.018398268398268396
962,0.0
963,0.05663724716144071
964,0.0037133631395926477
965,0.0
966,0.04538186894242153
967,0.04728860419917331
968,0.0
969,0.005034965034965035
970,0.009923899629781982
971,0.0
972,0.03436807095343681
973,0.026567937438905186
974,0.006766381766381766
975,0.013121361397223466
976,0.02389826742662296
977,0.04265151515151515
978,0.0059210526315789476
979,0.0972633214738478
980,0.0
981,0.2119507243456823
982,0.0762422362363917
983,0.031082887700534762
984,0.10242075931731107
985,0.0
986,0.01719114219114219
987,0.19931245225362873
988,0.034642395024626425
989,0.0
990,0.00487617016234151
991,0.20075757575757577
992,0.0
993,0.094392786700479
994,0.053896103896103886
995,0.025032938076416336
996,0.025974025974025976
997,0.007685502966451167
998,0.0022250476795931343
999,0.0
1000,0.03316985645933014
1001,0.0
1002,0.008071095571095572
1003,0.09495195970351253
1004,0.0
1005,0.006961609421993075
1006,0.015750007722484787
1007,0.0
1008,0.026220659910499485
1009,0.0
1010,0.01443365102639296
1011,0.053366038960076134
1012,1.9636363636363636
1013,0.05975705329153605
1014,0.0
1015,0.10402097902097902
1016,0.059222866898681635
1017,0.04602272727272728
1018,0.0
1019,0.038027332144979206
1020,0.0346729490022173
1021,0.049350649350649346
1022,0.006291409560098956
1023,0.009638208969783684
1024,0.02409990215545771
1025,0.054220779220779225
1026,0.20721925133689842
1027,0.027289995218107436
1028,0.0
1029,0.0
1030,0.05566622704780599
1031,0.0
1032,0.0
1033,0.0
1034,0.0754440961337513
1035,0.16425619834710742
1036,0.019008264462809916
1037,0.005532598714416898
1038,0.0748944965291119
1039,0.012075018477457502
1040,0.0
1041,0.015355856264947175
1042,0.35456614325487373
1043,0.009670797461495136
1044,0.01661350345560872
1045,0.033577712609970674
1046,0.019377559377559375
1047,0.0
1048,0.0
1049,0.0
1050,0.2372762527442591
1051,0.0
1052,0.015241397021058038
1053,0.09914529914529914
1054,0.03481600120309799
1055,0.017676254904515774
1056,0.052439984258166074
1057,0.011992749797627846
1058,0.012082853855005755
1059,0.011019283746556474
1060,0.008741258741258742
1061,0.0
1062,0.11394307446939024
1063,0.02491837567595143
1064,0.0
1065,0.16785083001773043
1066,0.11209601081728586
1067,0.13939393939393938
1068,0.21649398395721928
1069,0.0
1070,0.0038759087802149998
1071,0.00643939393939394
1072,0.013265376880937523
1073,0.025686800980056105
1074,0.03934077618288145
1075,0.015702479338842976
1076,0.0270979020979021
1077,0.03008658008658009
1078,0.0
1079,0.018571586216403292
1080,0.0
1081,0.020956576345059874
1082,0.003968253968253968
1083,0.09106052255748304
1084,0.0356625542348347
1085,0.03333333333333333
1086,0.02166400850611377
1087,0.0
1088,0.006279048521391691
1089,0.03580166582893236
1090,0.04186967716379481
1091,0.0637185144308306
1092,0.3111471861471862
1093,0.0
1094,0.0
1095,0.04307268937203147
1096,0.006782106782106782
1097,0.044521149784307684
1098,0.0
1099,0.05264180264180264
1100,0.008234519104084322
1101,0.05151515151515151
1102,0.011596089474523138
1103,0.0
1104,0.09940154974401551
1105,0.009513139442716907
1106,0.07237932685752001
1107,0.08632962275819418
1108,0.011722488038277511
1109,0.0
1110,0.05617047945708382
1111,0.012377622377622379
1112,0.0
1113,0.016985645933014354
1114,0.01539652639030406
1115,0.018641382771817552
1116,0.04734683217673518
1117,0.0
1118,0.034768335681616656
1119,0.0
1120,0.0
1121,0.0
1122,0.23948489717237098
1123,0.08106060606060606
1124,0.03869960448907818
1125,0.0012072434607645875
1126,0.0
1127,0.0
1128,0.08116883116883115
1129,0.03008695511694312
1130,0.0
1131,0.014247049197741342
1132,0.04298676667097719
1133,0.32825482649071347
1134,0.0
1135,0.005170755170755171
1136,0.0
1137,0.018145161290322582
1138,0.005029974542169664
1139,0.0
1140,0.019230769230769232
1141,0.04412320039917912
1142,0.011762101534828807
1143,0.02321652798639423
1144,0.0
1145,0.015249901613537979
1146,0.06170919528204674
1147,0.0
1148,0.03142857142857143
1149,0.04103206103968301
1150,0.03032849503437739
1151,0.020496573128152076
1152,0.009859625668449199
1153,0.021379882743519103
1154,0.010814581458145813
1155,0.03300094966761633
1156,0.030716114871044455
1157,0.06206006206006206
1158,0.09701857282502444
1159,0.0
1160,0.055863155100195246
1161,0.0
1162,0.0
1163,0.0
1164,0.02489186071660299
1165,0.009280303030303031
1166,0.0
1167,0.10616929366929369
1168,0.0
1169,0.0
1170,0.009061200237670826
1171,0.04289131920710869
1172,0.0
1173,0.11796717171717175
1174,0.01570855614973262
1175,0.010819921705089169
1176,0.024658348187759957
1177,0.02347652347652348
1178,0.03434295429596511
1179,0.028273809523809524
1180,0.00876897943494138
1181,0.046169590538844875
1182,0.0
1183,0.011388042799125274
1184,0.15282304805894073
1185,0.07531412799468173
1186,0.029673962608299135
1187,0.03133608815426998
1188,0.0
1189,0.00027007350696319957
1190,0.004046143250688705
1191,0.12180906096000435
1192,0.0
1193,0.02267964118613469
1194,0.014550264550264553
1195,0.013845350052246604
1196,0.0
1197,0.0
1198,0.06027443527443527
1199,0.0
1200,0.18274410774410774
1201,0.006601731601731602
1202,0.0024563820018365474
1203,0.024081726354453627
1204,0.0
1205,0.0752635046113307
1206,0.22557830100933546
1207,0.04941382147264501
1208,0.20952380952380953
1209,0.11168582375478928
1210,0.05345117845117845
1211,0.0
1212,0.01800431711145997
1213,0.0
1214,0.01818181818181818
1215,0.045651318378591106
1216,0.08069066426945662
1217,0.14470182595182596
1218,0.002545699914120967
1219,0.0
1220,0.0
1221,0.0
1222,0.01203833567087424
1223,0.08699902248289344
1224,0.3418803418803419
1225,0.0
1226,0.011941804726263562
1227,0.0
1228,0.014393939393939395
1229,0.047569623359097035
1230,0.07638888888888888
1231,0.0
1232,0.0
1233,0.06505139335200268
1234,0.019333933393339334
1235,0.02463829274174103
1236,0.0
1237,0.02077752715454553
1238,0.0
1239,0.009349424464837719
1240,0.019459739534904243
1241,0.046667978486160305
1242,0.024366471734892783
1243,0.01417198728394732
1244,0.0
1245,0.0
1246,0.06363317555668511
1247,0.017259552042160738
1248,0.0
1249,0.03541958041958042
1250,0.05263888888888889
1251,0.01306821324242927
1252,0.0
1253,0.08631704654431929
1254,0.010277777777777776
1255,0.009370629370629371
1256,0.18344155844155846
1257,0.009294871794871795
1258,0.07385910568607003
1259,0.011513586814791633
1260,0.0
1261,0.047902344438568646
1262,0.056817249788374394
1263,0.0
1264,0.06743789779504065
1265,0.0
1266,0.14949494949494951
1267,0.0
1268,0.15
1269,0.048755819344054645
1270,0.0
1271,0.015000274982126163
1272,0.0
1273,0.0
1274,0.0696969696969697
1275,0.02250421424150238
1276,0.1160681927469586
1277,0.0
1278,0.0
1279,0.004311893639956881
1280,0.007018716577540107
1281,0.07305194805194806
1282,0.041647107912168156
1283,0.044864582728406
1284,0.0
1285,0.10310556110556109
1286,0.03476430976430976
1287,0.0
1288,0.0
1289,0.02030055546389485
1290,0.012932022932022934
1291,0.043761592886362555
1292,0.028543239460960983
1293,0.0
1294,0.0
1295,0.0065172381764870176
1296,0.00930622009569378
1297,0.04943181818181818
1298,0.0
1299,0.011191749427043545
1300,0.0
1301,0.017973856209150325
1302,0.0
1303,0.004590715117030907
1304,0.027023281596452328
1305,0.02705627705627706
1306,0.0
1307,0.15160839160839162
1308,0.015888306042710576
1309,0.015423648678365657
1310,0.0010161713286713288
1311,0.025014971852916512
1312,0.004776021080368906
1313,0.08733788029019444
1314,0.02954545454545455
1315,0.28289191651260615
1316,0.0
1317,0.056698564593301436
1318,0.0
1319,0.04202579879753072
1320,0.0
1321,0.0
1322,0.02619047619047619
1323,0.12575757575757576
1324,0.02412639912639913
1325,0.12006479612498765
1326,0.04717630853994491
1327,0.05712034878701546
1328,0.016351010101010102
1329,0.05392875293002789
1330,0.023897877075843184
1331,0.008079130172153427
1332,0.0
1333,0.00850873264666368
1334,0.02593406419546343
1335,0.0783283656234476
1336,0.011583577712609972
1337,0.0
1338,0.049873737373737376
1339,0.14299242424242425
1340,0.0
1341,0.0
1342,0.0
1343,0.03511189988462716
1344,0.0
1345,0.0
1346,0.004882557199085107
1347,0.0
1348,0.004862702656820304
1349,0.04427127750298482
1350,0.026347044603692974
1351,0.06036085556444423
1352,0.04008838383838384
1353,0.00800816383008164
1354,0.017390099979385697
1355,0.0
1356,0.016948229060632158
1357,0.1201846046673633
1358,0.0
1359,0.005797101449275362
1360,0.05238460726265604
1361,0.006604506604506605
1362,0.0
1363,0.013085399449035813
1364,0.0
1365,0.02051413006469186
1366,0.0
1367,0.03422152560083595
1368,0.032222737579880444
1369,0.0
1370,0.055501443001442996
1371,0.0
1372,0.0
1373,0.05049412297642037
1374,0.021261231765433448
1375,0.02093988890722103
1376,0.051990708055121036
1377,0.1836124401913876
1378,0.03342245989304813
1379,0.03885566188197768
1380,0.16919191919191917
1381,0.18636363636363637
1382,0.042193014665585206
1383,0.0
1384,0.04818730710322588
1385,0.08321104673889818
1386,0.0
1387,0.0
1388,0.04495798319327731
1389,0.0
1390,0.032255169241470615
1391,0.0972397509592172
1392,0.01111111111111111
1393,0.016426927502876873
1394,0.008380867498514558
1395,0.0
1396,0.004641944400980546
1397,0.09734661889834303
1398,0.0
1399,0.10708471856012841
1400,0.0
1401,0.0
1402,0.0
1403,0.02471751412429379
1404,0.0
1405,0.05939463762044408
1406,0.0
1407,0.0
1408,0.019667747020172502
1409,0.05893239820767583
1410,0.0
1411,0.11405594405594406
1412,0.0012477718360071302
1413,0.03340220385674931
1414,0.08068859955049214
1415,0.0027056277056277055
1416,0.023790337835281658
